Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1010: 3.8296
Client 1644: 3.8560
Client 1788: 3.5006
Client 1804: 3.6628
Client 576: 3.8923
Client 1959: 3.2948
Client 1910: 3.6744
Client 833: 3.4505
Client 134: 3.7963
Client 1263: 4.0258
Client 483: 3.6371
Client 345: 3.8710
Client 1847: 3.6386
Client 1457: 3.7832
Client 309: 3.6156
Client 1593: 3.2967
Client 482: 4.0460
Client 874: 3.0530
Client 1120: 3.6452
Client 658: 3.2632
Client 1106: 3.4340
Client 1552: 3.7235
Client 907: 3.5354
Client 1536: 3.8112
Client 1027: 3.5484
Client 1636: 4.2355
Client 263: 3.5395
Client 591: 3.9197
Client 1922: 3.6304
Client 496: 3.5601
Client 1015: 3.7762
Client 513: 3.9943
Client 1028: 4.0462
Client 391: 3.5917
Client 762: 3.7166
Client 14: 3.7323
Client 1301: 3.8813
Client 250: 3.7500
Client 686: 3.7610
Client 1009: 3.6201
Client 157: 2.9747
Client 881: 4.3389
Client 177: 3.7049
Client 1822: 3.3718
Client 1055: 3.6843
Client 774: 3.9250
Client 499: 3.5177
Client 348: 3.9805
Client 144: 4.0075
Client 1906: 3.5288
Client 607: 3.4733
Client 149: 3.4057
Client 590: 3.5079
Client 695: 4.0629
Client 1857: 3.1352
Client 1563: 3.5661
Client 947: 3.6102
Client 304: 3.4905
Client 1974: 3.7681
Client 306: 3.4900
Client 1522: 3.5228
Client 544: 3.3098
Client 631: 3.7217
Client 785: 3.9685
Client 1768: 3.9120
Client 666: 3.5766
Client 1887: 3.6366
Client 1177: 3.4551
Client 1052: 3.6558
Client 1294: 3.5583
Client 293: 3.7961
Client 893: 3.8104
Client 213: 3.7075
Client 1943: 3.4425
Client 1675: 3.9848
Client 1546: 3.8111
Client 1818: 3.2597
Client 1339: 4.2492
Client 1281: 3.5859
Client 1584: 3.9311
Client 1839: 3.4666
Client 1625: 4.4485
Client 527: 3.8845
Client 485: 4.1175
Client 443: 3.7943
Client 436: 3.7638
Client 1115: 3.1854
Client 1776: 3.5650
Round avg loss: 3.6787 (Best: 3.6678)

--- Round 6/20 ---
Client 756: 3.5818
Client 1718: 3.3938
Client 1488: 3.8611
Client 893: 3.6433
Client 768: 3.5437
Client 553: 3.5531
Client 1935: 3.7367
Client 161: 3.4896
Client 630: 3.5405
Client 828: 3.5980
Client 1989: 3.6223
Client 1861: 3.2461
Client 1324: 3.8752
Client 416: 3.7137
Client 1804: 3.4564
Client 646: 3.2304
Client 24: 3.3171
Client 72: 3.8178
Client 1779: 3.7518
Client 1165: 3.6538
Client 1192: 3.7461
Client 123: 3.7576
Client 720: 3.9162
Client 1382: 3.4195
Client 1331: 3.9041
Client 1007: 3.9676
Client 827: 3.4522
Client 866: 3.5573
Client 1249: 3.7343
Client 531: 3.4201
Client 1411: 3.7544
Client 619: 3.3191
Client 920: 3.4816
Client 1828: 3.9718
Client 1581: 3.9700
Client 1926: 3.5128
Client 332: 3.5382
Client 1540: 3.4834
Client 849: 3.5138
Client 436: 3.5627
Client 387: 3.4321
Client 426: 3.8789
Client 1748: 3.2675
Client 742: 3.8409
Client 1509: 4.0672
Client 1793: 3.9126
Client 1448: 3.4608
Client 1930: 3.7479
Client 401: 3.3712
Client 471: 3.7451
Client 1565: 3.6734
Client 1297: 3.8145
Client 1724: 3.4850
Client 777: 4.1807
Client 146: 3.6291
Client 932: 2.8652
Client 1349: 3.8393
Client 404: 3.8718
Client 727: 4.1606
Client 1477: 3.8932
Client 1025: 3.8629
Client 1601: 3.2718
Client 256: 2.8195
Client 1924: 3.6210
Client 1196: 3.7029
Client 991: 4.1446
Client 1510: 3.9257
Client 904: 4.1545
Client 1667: 4.2089
Client 1323: 3.6252
Client 179: 3.9738
Client 268: 3.8286
Client 482: 3.7950
Client 1799: 4.1902
Client 892: 3.2727
Client 1572: 3.7207
Client 806: 4.0283
Client 466: 3.4189
Client 1403: 3.7455
Client 822: 3.6287
Client 775: 4.1985
Client 995: 3.6071
Client 685: 4.1724
Client 1744: 3.8165
Client 1785: 3.4175
Client 1418: 3.9950
Client 1627: 4.2517
Client 489: 3.2561
Client 669: 4.2166
Client 1947: 3.7938
Client 790: 3.9802
Client 1904: 3.7281
Client 438: 3.8103
Client 1756: 3.5098
Client 355: 3.8031
Client 1009: 3.4164
Client 23: 4.2321
Client 969: 3.6502
Client 200: 3.7900
Client 832: 3.4242
Round avg loss: 3.6975 (Best: 3.6678)

--- Round 7/20 ---
Client 1788: 3.2900
Client 1332: 3.8654
Client 986: 3.8687
