Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_base_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_b16', 'run_name': 'dino_b16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_base_patch16_dinov3)...
DINOv3 image feature dim: 768
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1834: 3.6557
Client 915: 4.4266
Client 961: 3.3218
Client 183: 3.5378
Client 352: 3.0848
Client 215: 3.6317
Client 507: 3.7226
Client 1020: 4.1593
Client 510: 3.6804
Client 637: 3.5315
Client 209: 3.6178
Client 531: 3.0543
Client 1059: 3.3257
Client 1481: 3.4168
Client 1189: 3.4070
Client 527: 3.5018
Client 661: 3.7597
Client 923: 3.8278
Client 534: 3.0900
Client 1041: 3.1475
Client 800: 3.9443
Client 16: 2.7523
Client 927: 3.1429
Client 1646: 4.0927
Client 1839: 2.9244
Client 548: 3.2514
Client 1533: 3.4487
Client 331: 3.4251
Client 1954: 3.3253
Client 1053: 3.0657
Client 434: 3.4051
Client 436: 3.2516
Client 213: 3.3109
Client 66: 3.7987
Client 732: 3.8293
Client 232: 3.3150
Client 1463: 3.8784
Client 82: 3.7903
Client 385: 3.2320
Client 725: 3.5148
Client 1568: 2.2679
Client 668: 3.5570
Client 465: 3.9609
Client 429: 3.7972
Client 1036: 3.2711
Client 358: 3.6573
Client 333: 3.7269
Client 1730: 3.6757
Client 1903: 3.6613
Client 1179: 3.5008
Client 1266: 3.5128
Client 19: 3.1251
Client 1000: 3.5947
Client 1890: 3.3389
Client 1745: 4.0198
Client 1458: 3.0406
Client 1564: 3.0900
Client 1670: 3.4763
Client 1338: 3.2048
Client 941: 3.8835
Client 841: 4.0224
Client 849: 3.1453
Client 686: 3.4658
Client 1064: 3.5685
Client 1108: 3.0600
Client 953: 3.8743
Client 1190: 2.9420
Client 1814: 3.4114
Client 1726: 3.7459
Client 116: 3.6941
Client 54: 3.4116
Client 182: 3.5518
Client 130: 3.7335
Client 1279: 3.8772
Client 343: 3.3363
Client 581: 3.6655
Client 1567: 3.3918
Client 1187: 3.1120
Client 1656: 3.1782
Client 783: 3.4919
Client 69: 3.3189
Client 318: 3.1629
Client 1687: 3.8059
Round avg loss: 3.4762 (Best: 3.4762)

--- Round 11/20 ---
Client 586: 3.4361
Client 382: 3.2161
Client 1654: 3.3982
Client 683: 3.3709
Client 1710: 3.7156
Client 1522: 3.2266
Client 335: 3.1991
Client 1871: 3.6159
Client 1496: 3.6795
Client 1754: 3.7580
Client 697: 3.7579
Client 1903: 3.3651
Client 1994: 3.6714
Client 654: 3.7887
Client 1001: 3.8094
Client 478: 3.1540
Client 1154: 3.7694
Client 939: 3.7322
Client 1970: 3.0916
Client 1695: 3.6750
Client 600: 3.6423
Client 1329: 3.4527
Client 1507: 3.6144
Client 1280: 3.4407
Client 1446: 3.3954
Client 849: 2.9926
Client 442: 3.2942
Client 345: 3.4318
Client 1160: 3.6744
Client 1227: 3.6872
Client 875: 3.6213
Client 1863: 3.5582
Client 1803: 3.3993
Client 1916: 3.5451
Client 634: 3.3923
Client 951: 4.0700
Client 1114: 3.5661
Client 635: 2.3827
Client 1295: 4.3839
Client 127: 3.4098
Client 1445: 3.6673
Client 1574: 3.5792
Client 1612: 3.0996
Client 1082: 3.5917
Client 1531: 3.2330
Client 676: 3.2613
Client 272: 3.7824
Client 1980: 3.9134
Client 1977: 3.7358
Client 669: 3.6667
Client 76: 3.2991
Client 9: 3.5564
Client 1498: 3.1704
Client 1973: 3.8107
Client 622: 3.8359
Client 1610: 3.5607
Client 205: 3.5061
Client 173: 3.5028
Client 742: 3.5150
Client 1200: 3.3329
Client 233: 4.3407
Client 1024: 3.5208
Client 432: 3.5513
Client 1883: 3.6555
Client 178: 3.5615
Client 1663: 3.2783
Client 1546: 3.4678
Client 757: 3.5837
Client 321: 2.9600
Client 1011: 3.9739
Client 1730: 3.3884
Client 1225: 3.5967
Client 973: 3.6786
Client 650: 3.4696
Client 1899: 3.5457
Client 276: 3.4129
Client 1668: 3.3856
Client 903: 3.4832
Client 1731: 3.8265
Client 972: 2.9565
Client 1967: 2.6039
Client 445: 3.6315
Client 1244: 2.9823
Client 463: 3.5146
Client 1641: 3.3841
Client 1880: 3.5228
Client 857: 3.9704
Client 60: 3.5758
Client 1609: 3.7401
Client 488: 3.0430
Client 1658: 3.3363
Client 1132: 4.0086
Client 1848: 3.6650
Client 1687: 3.5748
Client 395: 3.6659
Client 1074: 3.3735
Client 1314: 3.7513
Client 151: 3.3414
Client 845: 3.7861
Client 1191: 3.8672
Round avg loss: 3.5198 (Best: 3.4762)

--- Round 12/20 ---
Client 508: 3.1778
Client 968: 3.3620
Client 560: 3.2905
Client 1210: 3.3351
Client 598: 3.7225
Client 1089: 3.6372
Client 356: 3.4469
Client 702: 3.5209
Client 920: 3.2021
Client 288: 3.6500
Client 1344: 3.3647
Client 657: 3.4349
Client 1974: 3.4526
Client 1597: 3.2815
Client 542: 3.7488
Client 565: 3.5506
Client 131: 3.3038
Client 1977: 3.4598
Client 1475: 3.4563
Client 1717: 3.9461
Client 971: 3.3103
Client 540: 3.7680
Client 1856: 3.4195
Client 926: 3.5801
Client 793: 3.6380
Client 1635: 3.8937
Client 1387: 3.2302
Client 18: 3.9611
Client 1068: 3.4867
Client 1576: 3.5509
Client 331: 3.1486
Client 832: 3.0613
Client 1382: 2.8073
Client 688: 3.0686
Client 433: 3.5300
Client 1329: 3.3084
Client 1524: 3.2782
Client 117: 3.3932
Client 990: 3.7340
Client 581: 3.4131
Client 249: 3.3563
Client 1256: 3.6997
Client 1657: 3.3793
Client 1298: 3.7731
Client 1306: 3.6157
Client 740: 3.2918
Client 528: 3.5225
Client 1046: 3.6188
Client 747: 3.4898
Client 1439: 3.7395
Client 618: 3.7738
Client 1422: 3.3535
Client 466: 2.9927
Client 66: 3.5216
Client 506: 2.8191
Client 51: 3.2214
Client 1017: 3.3073
Client 144: 3.6546
Client 1540: 3.1296
Client 877: 3.5059
Client 1684: 3.6405
Client 806: 3.7056
Client 1328: 3.7824
Client 1934: 3.0722
Client 1489: 4.4647
Client 710: 3.6541
Client 1765: 3.4382
Client 1709: 3.0676
Client 1257: 3.4946
Client 1667: 3.8509
Client 451: 3.7323
Client 1542: 3.2904
Client 1971: 3.6321
Client 1863: 3.3515
Client 1844: 3.2233
Client 1236: 3.4632
Client 1319: 3.9177
Client 1804: 3.1352
Client 559: 4.1101
Client 1882: 4.0833
Client 1037: 3.5551
Client 585: 3.7201
Client 1165: 3.3252
Client 1908: 3.8194
Client 1091: 3.2798
Client 122: 2.8396
Client 10: 3.9092
Client 526: 3.8688
Client 1947: 3.4426
Client 1293: 3.7392
Client 1659: 3.6310
Client 751: 3.4152
Client 24: 3.0318
Client 1437: 3.5440
Client 1192: 3.3621
Client 1501: 3.9925
Client 456: 3.9366
Client 1132: 3.7092
Client 1681: 3.0904
Client 271: 3.7425
Round avg loss: 3.4976 (Best: 3.4762)

--- Round 13/20 ---
Client 1380: 3.7117
Client 914: 2.6966
Client 75: 3.1242
Client 1888: 3.3423
Client 1724: 3.0596
Client 644: 3.6868
Client 1655: 2.8378
Client 183: 3.2885
Client 1258: 3.5052
Client 1574: 3.3367
Client 1217: 3.8789
Client 752: 2.9918
Client 69: 3.1314
Client 408: 3.2516
Client 612: 3.3391
Client 1050: 3.6189
Client 1633: 3.2556
Client 1873: 3.1849
Client 526: 3.5648
Client 1150: 3.8721
Client 1503: 3.6229
Client 433: 3.2628
Client 1049: 3.4887
Client 17: 2.9622
Client 758: 3.5203
Client 864: 3.1456
Client 195: 3.4113
Client 539: 3.0045
Client 1972: 3.4713
Client 1520: 3.4679
Client 1809: 3.0102
Client 1368: 4.2095
Client 1480: 3.9188
Client 1870: 3.2630
Client 1175: 3.0296
Client 573: 3.6087
Client 1301: 3.5174
Client 1915: 4.1111
Client 1130: 3.5966
Client 1032: 3.5774
Client 1090: 3.4337
Client 783: 3.2668
Client 1108: 2.8613
Client 1188: 3.8957
Client 445: 3.3301
Client 1260: 3.7403
Client 317: 4.1201
Client 613: 3.8352
Client 112: 2.9997
Client 1166: 3.5617
Client 1412: 3.5019
Client 1880: 3.3254
Client 341: 4.0253
Client 935: 3.5134
Client 1770: 3.5381
Client 1328: 3.5053
Client 1760: 3.5887
Client 627: 4.2013
Client 229: 3.9114
Client 1832: 3.7425
Client 337: 3.3125
Client 188: 3.1969
Client 106: 3.2447
Client 415: 4.0609
Client 414: 3.8220
Client 1627: 3.8670
Client 477: 3.3154
Client 1067: 3.2622
Client 1858: 3.3238
Client 584: 3.2128
Client 1008: 3.9706
Client 1951: 3.0280
Client 0: 3.1687
Client 137: 3.6387
Client 1905: 3.6998
Client 883: 3.5113
Client 1103: 3.3013
Client 925: 3.5864
Client 1192: 3.1473
Client 1463: 3.6202
Client 1436: 3.7840
Client 1398: 3.6377
Client 339: 3.3123
Client 207: 3.7681
Client 1547: 3.5241
Client 678: 3.0914
Client 1007: 3.6425
Client 804: 3.5123
Client 1421: 3.6188
Client 1087: 3.7004
Client 9: 3.3118
Client 1060: 3.5772
Client 837: 3.1733
Client 934: 3.6873
Client 403: 3.1744
Client 1255: 3.4171
Client 1898: 4.0608
Client 1644: 3.3184
Client 60: 3.2478
Client 237: 3.8658
Round avg loss: 3.4749 (Best: 3.4749)

--- Round 14/20 ---
Client 51: 2.9559
Client 551: 3.4893
Client 665: 4.0736
Client 1255: 3.1974
Client 1673: 3.1573
Client 1600: 3.5785
Client 395: 3.3980
Client 371: 3.2395
Client 1397: 3.0038
Client 1803: 3.1173
Client 1613: 2.8266
Client 1176: 3.8224
Client 1219: 3.5506
Client 407: 3.7316
Client 791: 3.4944
Client 1459: 3.8070
Client 1525: 3.4371
Client 244: 4.0227
Client 1702: 3.3583
Client 548: 2.9365
Client 1719: 3.8203
Client 1770: 3.2286
Client 1361: 4.0095
Client 440: 3.3683
Client 414: 3.6583
Client 528: 3.3559
Client 1962: 3.3433
Client 279: 3.8172
Client 741: 3.3478
Client 1093: 3.8410
Client 1978: 3.6793
Client 1900: 3.8102
Client 1363: 3.4467
Client 296: 3.5381
Client 1880: 3.2036
Client 1051: 3.5245
Client 626: 3.7971
Client 1829: 3.3682
Client 174: 3.3967
Client 178: 3.2464
Client 1284: 4.1736
Client 991: 3.7725
Client 1844: 3.0004
Client 614: 3.5155
Client 1288: 3.5560
Client 1127: 3.8190
Client 832: 2.8475
Client 1929: 3.6158
Client 860: 3.6430
Client 1918: 2.7788
Client 1937: 3.7206
Client 680: 3.6975
Client 1201: 3.3037
Client 413: 3.5504
Client 1837: 3.8338
Client 1439: 3.4585
Client 1931: 3.9315
Client 508: 2.8933
Client 494: 3.3230
Client 611: 3.3801
Client 557: 4.0315
Client 1953: 3.3071
Client 792: 3.2851
Client 1921: 3.6073
Client 1986: 3.5873
Client 608: 2.9585
Client 340: 3.8926
Client 396: 3.8815
Client 1236: 3.2613
Client 822: 3.3365
Client 1304: 3.4442
Client 1111: 3.7503
Client 694: 2.8469
Client 456: 3.6501
Client 546: 3.5952
Client 1585: 3.5376
Client 35: 3.7612
Client 399: 3.7463
Client 698: 3.3519
Client 1081: 3.5557
Client 1597: 3.1025
Client 732: 3.5096
Client 1386: 3.7495
Client 1809: 2.7456
Client 1768: 3.6021
Client 1997: 2.3793
Client 603: 3.5835
Client 952: 3.8919
Client 760: 3.5442
Client 818: 3.6043
Client 1080: 2.8887
Client 828: 3.2763
Client 561: 3.4249
Client 1285: 3.8230
Client 330: 3.6438
Client 447: 3.0453
Client 79: 3.5644
Client 1265: 3.7273
Client 543: 3.3037
Client 1168: 3.6720
Round avg loss: 3.4728 (Best: 3.4728)

--- Round 15/20 ---
Client 1164: 3.8870
Client 833: 3.1513
Client 704: 3.5882
Client 484: 4.0779
Client 333: 3.4598
Client 668: 3.3602
Client 1128: 3.4910
Client 1627: 3.6544
Client 1968: 3.5877
Client 987: 3.4709
Client 1931: 3.6319
Client 102: 3.1404
Client 504: 3.3460
Client 354: 3.6853
Client 395: 3.2135
Client 1936: 3.7510
Client 1398: 3.3823
Client 440: 3.1452
Client 1760: 3.3477
Client 196: 3.3237
Client 251: 2.6794
Client 1782: 3.1984
Client 1056: 3.1055
Client 864: 2.9100
Client 643: 3.7394
Client 1466: 3.2797
Client 1973: 3.5386
Client 1396: 3.6733
Client 1938: 3.3957
Client 125: 3.4334
Client 502: 3.5400
Client 261: 3.4124
Client 1962: 3.0632
Client 1046: 3.3654
Client 295: 3.6242
Client 708: 3.4415
Client 513: 3.6352
Client 45: 3.2838
Client 1921: 3.3239
Client 447: 2.8414
Client 705: 3.2841
Client 1784: 4.3428
Client 1954: 3.0630
Client 850: 3.6550
Client 1184: 3.2438
Client 1446: 3.1864
Client 1290: 3.5528
Client 189: 3.8534
Client 1883: 3.3856
Client 1582: 3.6974
Client 1501: 3.7630
Client 523: 3.5738
Client 663: 3.0904
Client 161: 3.1782
Client 861: 2.9730
Client 1714: 3.3211
Client 717: 3.7178
Client 760: 3.2434
Client 488: 2.9554
Client 436: 3.1430
Client 659: 3.9719
Client 299: 3.5806
Client 1440: 3.8907
Client 974: 2.9680
Client 883: 3.2240
Client 70: 3.5717
Client 113: 3.5917
Client 345: 3.2277
Client 1665: 3.7004
Client 863: 2.9359
Client 1361: 3.7404
Client 109: 3.2488
Client 1877: 3.2380
Client 120: 3.6318
Client 1177: 3.0564
Client 135: 3.7679
Client 699: 3.3184
Client 1079: 3.4510
Client 1633: 3.0427
Client 846: 3.5951
Client 1433: 3.4153
Client 346: 3.0366
Client 1185: 3.6267
Client 1846: 2.4244
Client 1233: 3.0692
Client 1990: 3.2574
Client 755: 3.0788
Client 726: 3.3186
Client 570: 3.6265
Client 1949: 3.4742
Client 68: 2.7896
Client 52: 3.6713
Client 890: 3.6411
Client 1006: 3.3574
Client 1044: 3.5853
Client 1327: 3.4486
Client 356: 3.1798
Client 49: 3.3154
Client 1909: 3.7487
Client 1864: 3.8681
Round avg loss: 3.4009 (Best: 3.4009)

--- Round 16/20 ---
Client 1872: 3.6437
Client 1392: 3.2172
Client 664: 3.8494
Client 461: 3.2585
Client 273: 3.9572
Client 1254: 3.6472
Client 161: 2.9404
Client 351: 2.9111
Client 1292: 3.8932
Client 1031: 3.5281
Client 1557: 3.1233
Client 126: 3.7447
Client 879: 3.6315
Client 966: 3.0966
Client 1606: 3.2465
Client 1241: 3.7466
Client 507: 3.4514
Client 107: 3.5793
Client 672: 3.5498
Client 150: 3.4207
Client 464: 3.7914
Client 51: 2.7809
Client 44: 3.2923
Client 1280: 3.1285
Client 14: 3.1688
Client 1860: 3.6722
Client 1817: 3.3725
Client 1200: 3.0889
Client 292: 3.2913
Client 1181: 3.3414
Client 184: 3.4645
Client 703: 3.2607
Client 1327: 3.1727
Client 420: 3.7816
Client 671: 4.0690
Client 1699: 3.3352
Client 1105: 3.3377
Client 1511: 3.5693
Client 62: 3.3445
Client 1978: 3.4008
Client 120: 3.4373
Client 1944: 3.9689
Client 982: 3.6422
Client 1230: 3.1887
Client 1953: 3.0413
Client 263: 3.1927
Client 357: 3.1842
Client 1743: 3.6274
Client 294: 2.9392
Client 1748: 2.8638
Client 1579: 3.3175
Client 866: 3.1862
Client 1543: 4.0317
Client 136: 3.3521
Client 1051: 3.2132
Client 113: 3.3942
Client 1491: 3.7107
Client 1404: 3.3721
Client 688: 2.8844
Client 1651: 3.4601
Client 467: 3.5228
Client 1691: 3.4983
Client 666: 3.2837
Client 409: 3.5329
Client 571: 3.5161
Client 1791: 3.6270
Client 1171: 3.0080
Client 1001: 3.5469
Client 1539: 3.1494
Client 1298: 3.5477
Client 1656: 3.0075
Client 1146: 3.3898
Client 1356: 3.6353
Client 1336: 3.9101
Client 390: 3.1288
Client 1124: 2.9208
Client 1454: 3.5258
Client 435: 3.6776
Client 505: 3.8565
Client 923: 3.5845
Client 277: 2.8744
Client 274: 3.5126
Client 871: 4.1209
Client 934: 3.4795
Client 1014: 3.1165
Client 830: 2.9901
Client 205: 3.3108
Client 1390: 3.3612
Client 1421: 3.3071
Client 1595: 3.9232
Client 204: 3.6219
Client 1302: 3.3906
Client 815: 3.4975
Client 350: 3.5686
Client 1467: 3.1641
Client 1338: 2.9645
Client 1258: 3.2480
Client 1576: 3.2760
Client 555: 3.6413
Client 597: 3.8511
Round avg loss: 3.4120 (Best: 3.4009)

--- Round 17/20 ---
Client 247: 3.8054
Client 1385: 3.8564
Client 118: 3.3374
Client 407: 3.5880
Client 1425: 4.0125
Client 323: 3.5457
Client 1877: 3.0457
Client 1057: 3.1392
Client 37: 2.6323
Client 1758: 3.1890
Client 839: 2.5258
Client 325: 3.6490
Client 1623: 3.5693
Client 374: 3.3729
Client 1749: 4.1486
Client 283: 3.3562
Client 1573: 3.8547
Client 1639: 3.0347
Client 324: 3.4601
Client 762: 3.2896
Client 720: 3.4858
Client 1590: 3.1434
Client 114: 3.8036
Client 628: 3.3706
Client 792: 2.9467
Client 1282: 3.8485
Client 1524: 3.0689
Client 1875: 4.0581
Client 535: 3.2148
Client 64: 3.6039
Client 1991: 3.2157
Client 1304: 3.1856
Client 534: 2.8683
Client 1177: 2.9838
Client 1008: 3.6734
Client 616: 3.5317
Client 1116: 3.9980
Client 370: 3.5259
Client 1066: 3.4822
Client 1450: 3.8008
Client 1460: 3.3816
Client 504: 3.0912
Client 1041: 2.8971
Client 163: 3.8816
Client 1653: 3.2106
Client 75: 2.8301
Client 1189: 3.0791
Client 1182: 3.7653
Client 1959: 2.8815
Client 1065: 3.7617
Client 1719: 3.5269
Client 574: 3.3575
Client 1820: 3.2698
Client 1921: 3.1514
Client 1929: 3.4495
Client 734: 3.9534
Client 1337: 3.5607
Client 1019: 3.9837
Client 865: 3.4863
Client 846: 3.2973
Client 368: 3.9572
Client 501: 3.4977
Client 1645: 3.4975
Client 1016: 3.1252
Client 1790: 3.1673
Client 1555: 3.1457
Client 88: 3.6676
Client 981: 3.7022
Client 540: 3.5489
Client 107: 3.3556
Client 169: 3.5312
Client 588: 3.9020
Client 1136: 3.4147
Client 768: 3.1723
Client 362: 3.3627
Client 1947: 3.2456
Client 1819: 3.0664
Client 1333: 3.6063
Client 627: 3.9515
Client 122: 2.5581
Client 231: 3.0882
Client 1858: 3.1330
Client 1872: 3.3942
Client 1092: 3.3023
Client 942: 3.7134
Client 1762: 3.7216
Client 426: 3.2905
Client 1486: 3.8760
Client 189: 3.5861
Client 1074: 3.1375
Client 1075: 3.4562
Client 893: 3.2621
Client 1919: 2.5013
Client 531: 2.8680
Client 645: 3.5306
Client 31: 2.8256
Client 742: 3.2905
Client 721: 3.3170
Client 1764: 3.8100
Client 1005: 3.2178
Round avg loss: 3.3984 (Best: 3.3984)

--- Round 18/20 ---
Client 1323: 2.9787
Client 1110: 3.3293
Client 1587: 4.0376
Client 1439: 3.2642
Client 4: 3.3304
Client 1655: 2.5562
Client 1761: 3.3415
Client 631: 3.3003
Client 876: 3.4792
Client 787: 3.1391
Client 1251: 3.3974
Client 1658: 3.0798
Client 611: 3.1177
Client 254: 3.4587
Client 324: 3.1590
Client 515: 3.6748
Client 1527: 3.6807
Client 1884: 3.2291
Client 1036: 3.0952
Client 454: 3.4131
Client 465: 3.6396
Client 777: 3.8582
Client 1035: 3.6552
Client 650: 3.3205
Client 259: 3.5072
Client 302: 3.4358
Client 651: 3.5713
Client 1851: 3.9744
Client 1794: 3.0516
Client 171: 3.5100
Client 1925: 3.4639
Client 1948: 3.4845
Client 172: 3.3196
Client 693: 3.5058
Client 338: 3.6852
Client 1356: 3.3580
Client 309: 3.3213
Client 696: 3.4260
Client 1073: 3.5161
Client 599: 2.9515
Client 864: 2.7877
Client 1226: 3.1084
Client 1397: 2.8285
Client 1907: 3.7522
Client 411: 2.8808
Client 1299: 3.3073
Client 426: 3.1872
Client 783: 3.1564
Client 1263: 3.6890
Client 1568: 2.1921
Client 1388: 3.5381
Client 200: 3.4244
Client 1724: 2.9395
Client 801: 3.5731
Client 1: 3.2824
Client 1856: 3.1247
Client 1006: 3.1273
Client 944: 2.7052
Client 1835: 4.0847
Client 1756: 3.0873
Client 1132: 3.5117
Client 1887: 3.2926
Client 564: 2.8092
Client 1826: 3.4823
Client 1466: 3.0296
Client 822: 3.1903
Client 1017: 3.0837
Client 299: 3.2863
Client 1582: 3.4689
Client 774: 3.5798
Client 975: 3.8585
Client 653: 3.5077
Client 1885: 3.4973
Client 107: 3.2364
Client 1868: 3.3085
Client 617: 3.2979
Client 508: 2.7310
Client 434: 3.2376
Client 1320: 3.3724
Client 1576: 3.0802
Client 1332: 3.5351
Client 1099: 3.3441
Client 1167: 3.4686
Client 1616: 2.8880
Client 108: 3.9318
Client 181: 2.9718
Client 859: 3.5302
Client 890: 3.4135
Client 1861: 2.8910
Client 832: 2.7267
Client 556: 3.6504
Client 1091: 3.1705
Client 1927: 3.0112
Client 405: 3.8088
Client 1571: 3.7148
Client 560: 3.0610
Client 813: 3.5819
Client 1743: 3.4502
Client 472: 3.3709
Client 885: 3.6211
Round avg loss: 3.3240 (Best: 3.3240)

--- Round 19/20 ---
Client 421: 3.3579
Client 1104: 3.3865
Client 1785: 3.1469
Client 449: 3.5384
Client 1260: 3.4635
Client 1049: 3.1886
Client 1693: 3.8478
Client 1181: 3.1419
Client 860: 3.3878
Client 310: 2.8005
Client 1309: 3.6497
Client 1917: 3.5390
Client 668: 3.2273
Client 404: 3.5163
Client 330: 3.4683
Client 1398: 3.2129
Client 941: 3.6137
Client 1795: 4.0557
Client 415: 3.7939
Client 119: 3.5825
Client 972: 2.7440
Client 1406: 3.6622
Client 715: 3.8858
Client 1372: 3.7816
Client 354: 3.4696
Client 1743: 3.3093
Client 627: 3.7577
Client 1319: 3.7153
Client 1831: 3.3604
Client 578: 3.5039
Client 1797: 3.6495
Client 1161: 3.6080
Client 1777: 3.1913
Client 672: 3.2655
Client 447: 2.7206
Client 1843: 2.8680
Client 940: 3.1127
Client 1872: 3.1636
Client 1371: 4.0226
Client 74: 3.4993
Client 351: 2.5942
Client 1177: 2.8476
Client 798: 3.6436
Client 920: 3.0358
Client 1572: 3.3866
Client 582: 3.5583
Client 1957: 3.0888
Client 1739: 3.7096
Client 302: 3.1612
Client 453: 3.5127
Client 1035: 3.3903
Client 647: 3.4081
Client 1015: 3.4594
Client 1750: 3.7428
Client 891: 3.8547
Client 1903: 3.1758
Client 31: 2.6860
Client 555: 3.3654
Client 1678: 2.9395
Client 1403: 3.3744
Client 1705: 3.8887
Client 1933: 3.6867
Client 768: 2.9369
Client 1788: 2.9696
Client 1543: 3.7473
Client 622: 3.6089
Client 1586: 3.3979
Client 43: 3.6798
Client 849: 2.8455
Client 1696: 3.8174
Client 258: 3.9781
Client 585: 3.4124
Client 464: 3.5682
Client 1321: 3.9633
Client 1926: 3.1612
Client 1857: 2.7725
Client 729: 4.2490
Client 1754: 3.4898
Client 1601: 2.8823
Client 397: 3.7774
Client 173: 3.2054
Client 1655: 2.3438
Client 1639: 2.8675
Client 1225: 3.4096
Client 558: 3.2465
Client 1176: 3.5222
Client 1358: 3.4371
Client 957: 3.0111
Client 593: 3.1407
Client 1714: 3.1547
Client 1499: 3.5599
Client 1592: 3.8693
Client 1435: 3.4589
Client 1353: 3.1916
Client 1349: 3.4765
Client 413: 3.2694
Client 1044: 3.2773
Client 855: 3.8622
Client 894: 3.3595
Client 1830: 3.6215
Round avg loss: 3.3926 (Best: 3.3240)

--- Round 20/20 ---
Client 48: 3.3097
Client 1292: 3.6298
Client 595: 3.7145
Client 205: 3.0433
Client 647: 3.2296
Client 206: 3.9482
Client 32: 3.1209
Client 1215: 3.5183
Client 1425: 3.7386
Client 277: 2.5925
Client 946: 3.7387
Client 152: 3.4949
Client 506: 2.5274
Client 927: 2.9921
Client 750: 3.3933
Client 592: 3.3938
Client 1202: 3.8365
Client 972: 2.6424
Client 1023: 3.6096
Client 990: 3.4109
Client 236: 3.8218
Client 1351: 3.5371
Client 138: 3.0654
Client 328: 3.9031
Client 102: 2.9471
Client 1903: 3.0130
Client 163: 3.5881
Client 186: 3.3252
Client 1636: 3.8299
Client 755: 2.7627
Client 842: 3.4644
Client 1587: 3.7645
Client 950: 3.6172
Client 184: 3.1479
Client 1190: 2.7384
Client 1999: 4.9295
Client 811: 3.4712
Client 542: 3.5146
Client 957: 2.8119
Client 617: 3.0637
Client 1991: 3.0426
Client 1248: 3.6341
Client 1223: 3.4488
Client 1129: 3.6660
Client 569: 3.5733
Client 531: 2.6977
Client 989: 3.2183
Client 1932: 3.6106
Client 200: 3.2326
Client 1360: 3.4004
Client 720: 3.2929
Client 627: 3.6376
Client 883: 3.0294
Client 1975: 3.5233
Client 862: 3.6544
Client 543: 3.1107
Client 1939: 3.7581
Client 210: 3.5447
Client 1943: 3.0922
Client 73: 3.1547
Client 1654: 3.2159
Client 1287: 3.4651
Client 587: 3.4489
Client 1902: 3.1183
Client 1941: 3.1080
Client 1071: 3.0035
Client 1032: 3.3772
Client 1695: 3.4219
Client 21: 3.7702
Client 278: 3.9096
Client 954: 3.6918
Client 912: 3.4581
Client 1099: 3.2494
Client 30: 3.9359
Client 845: 3.4885
Client 900: 3.4364
Client 15: 2.9788
Client 1367: 3.4970
Client 325: 3.3474
Client 1061: 3.8160
Client 458: 3.5111
Client 469: 3.1007
Client 681: 2.9942
Client 1146: 3.2425
Client 532: 3.3525
Client 1212: 3.3008
Client 1942: 3.7470
Client 1623: 3.3476
Client 723: 3.1118
Client 1208: 3.4847
Client 1585: 3.3491
Client 1052: 3.3084
Client 1791: 3.3689
Client 466: 2.8339
Client 886: 3.7580
Client 1677: 3.6003
Client 645: 3.2917
Client 670: 3.2430
Client 820: 3.3594
Client 336: 2.8704
Round avg loss: 3.3744 (Best: 3.3240)
Projector checkpoint saved to fl_results/checkpoints/projector_dino_b16_wco_l4_ifcb_pml_dino_b16_2000C_5pct_seed17_20260528_140423.pt

Running final evaluations...

>>> Evaluating on 'wco_l4_ifcb_pml' <<<
[wco_l4_ifcb_pml] Linear split: 43525 train, 10882 val, 18135 test
Linear Epoch 5: Train Loss=1.3307, Val Acc=71.78%
Linear Epoch 10: Train Loss=0.8985, Val Acc=79.08%
Linear Epoch 15: Train Loss=0.7391, Val Acc=81.40%
Linear Epoch 20: Train Loss=0.6612, Val Acc=82.75%
Linear Epoch 25: Train Loss=0.6178, Val Acc=83.62%
Linear Epoch 30: Train Loss=0.5871, Val Acc=84.16%
Linear Epoch 35: Train Loss=0.5719, Val Acc=84.76%
Linear Epoch 40: Train Loss=0.5566, Val Acc=85.02%
Linear Epoch 45: Train Loss=0.5465, Val Acc=85.13%
Linear Epoch 50: Train Loss=0.5409, Val Acc=85.10%
[wco_l4_ifcb_pml] Linear accuracy: 85.72% | Val accuracy: 85.21%
